Time	Value	Arm	Bowl	Dosage pump	Drain pump	Water valve	Blow dryer	Duration
23,228365	0x22	Stop	CCW	Off	Off	On	Off	0,000015
23,228380	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
23,328340	0x22	Stop	CCW	Off	Off	On	Off	0,000015
23,328355	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
23,428320	0x22	Stop	CCW	Off	Off	On	Off	0,000020
23,428340	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
23,528415	0x22	Stop	CCW	Off	Off	On	Off	0,000020
23,528435	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
23,628400	0x22	Stop	CCW	Off	Off	On	Off	0,000020
23,628420	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
23,728390	0x22	Stop	CCW	Off	Off	On	Off	0,000020
23,728410	0x20	Stop	CCW	Off	Off	Off	Off	0,099985
23,828395	0x22	Stop	CCW	Off	Off	On	Off	0,000020
23,828415	0x20	Stop	CCW	Off	Off	Off	Off	0,100070
23,928485	0x22	Stop	CCW	Off	Off	On	Off	0,000020
23,928505	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
24,028470	0x22	Stop	CCW	Off	Off	On	Off	0,000020
24,028490	0x20	Stop	CCW	Off	Off	Off	Off	0,100070
24,128560	0x22	Stop	CCW	Off	Off	On	Off	0,000020
24,128580	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
24,228540	0x22	Stop	CCW	Off	Off	On	Off	0,000020
24,228560	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
24,328515	0x22	Stop	CCW	Off	Off	On	Off	0,000020
24,328535	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
24,428610	0x22	Stop	CCW	Off	Off	On	Off	0,000020
24,428630	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
24,528580	0x22	Stop	CCW	Off	Off	On	Off	0,000020
24,528600	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
24,628680	0x22	Stop	CCW	Off	Off	On	Off	0,000020
24,628700	0x20	Stop	CCW	Off	Off	Off	Off	0,099975
24,728675	0x22	Stop	CCW	Off	Off	On	Off	0,000015
24,728690	0x20	Stop	CCW	Off	Off	Off	Off	0,099990
24,828680	0x22	Stop	CCW	Off	Off	On	Off	0,000020
24,828700	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
24,928655	0x22	Stop	CCW	Off	Off	On	Off	0,000020
24,928675	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
25,028760	0x22	Stop	CCW	Off	Off	On	Off	0,000020
25,028780	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
25,128735	0x22	Stop	CCW	Off	Off	On	Off	0,000020
25,128755	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
25,228835	0x22	Stop	CCW	Off	Off	On	Off	0,000020
25,228855	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
25,328805	0x22	Stop	CCW	Off	Off	On	Off	0,000020
25,328825	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
25,428795	0x22	Stop	CCW	Off	Off	On	Off	0,000015
25,428810	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
25,528890	0x22	Stop	CCW	Off	Off	On	Off	0,000020
25,528910	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
25,628870	0x22	Stop	CCW	Off	Off	On	Off	0,000015
25,628885	0x20	Stop	CCW	Off	Off	Off	Off	0,105355
25,734240	0x22	Stop	CCW	Off	Off	On	Off	0,000020
25,734260	0x20	Stop	CCW	Off	Off	Off	Off	0,094730
25,828990	0x22	Stop	CCW	Off	Off	On	Off	0,000020
25,829010	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
25,928965	0x22	Stop	CCW	Off	Off	On	Off	0,000020
25,928985	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
26,028945	0x22	Stop	CCW	Off	Off	On	Off	0,000020
26,028965	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
26,129045	0x22	Stop	CCW	Off	Off	On	Off	0,000020
26,129065	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
26,229020	0x22	Stop	CCW	Off	Off	On	Off	0,000020
26,229040	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
26,328995	0x22	Stop	CCW	Off	Off	On	Off	0,000020
26,329015	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
26,429100	0x22	Stop	CCW	Off	Off	On	Off	0,000020
26,429120	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
26,529075	0x22	Stop	CCW	Off	Off	On	Off	0,000020
26,529095	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
26,629175	0x22	Stop	CCW	Off	Off	On	Off	0,000020
26,629195	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
26,729160	0x22	Stop	CCW	Off	Off	On	Off	0,000020
26,729180	0x20	Stop	CCW	Off	Off	Off	Off	0,099990
26,829170	0x22	Stop	CCW	Off	Off	On	Off	0,000020
26,829190	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
26,929140	0x22	Stop	CCW	Off	Off	On	Off	0,000020
26,929160	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
27,029245	0x22	Stop	CCW	Off	Off	On	Off	0,000015
27,029260	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
27,129220	0x22	Stop	CCW	Off	Off	On	Off	0,000015
27,129235	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
27,229320	0x22	Stop	CCW	Off	Off	On	Off	0,000020
27,229340	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
27,329290	0x22	Stop	CCW	Off	Off	On	Off	0,000020
27,329310	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
27,429270	0x22	Stop	CCW	Off	Off	On	Off	0,000020
27,429290	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
27,529365	0x22	Stop	CCW	Off	Off	On	Off	0,000020
27,529385	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
27,629340	0x22	Stop	CCW	Off	Off	On	Off	0,000020
27,629360	0x20	Stop	CCW	Off	Off	Off	Off	0,100095
27,729455	0x22	Stop	CCW	Off	Off	On	Off	0,000020
27,729475	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
27,829440	0x22	Stop	CCW	Off	Off	On	Off	0,000020
27,829460	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
27,929415	0x22	Stop	CCW	Off	Off	On	Off	0,000020
27,929435	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
28,029515	0x22	Stop	CCW	Off	Off	On	Off	0,000020
28,029535	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
28,129485	0x22	Stop	CCW	Off	Off	On	Off	0,000020
28,129505	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
28,229470	0x22	Stop	CCW	Off	Off	On	Off	0,000015
28,229485	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
28,329560	0x22	Stop	CCW	Off	Off	On	Off	0,000020
28,329580	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
28,429540	0x22	Stop	CCW	Off	Off	On	Off	0,000020
28,429560	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
28,529645	0x22	Stop	CCW	Off	Off	On	Off	0,000020
28,529665	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
28,629625	0x22	Stop	CCW	Off	Off	On	Off	0,000020
28,629645	0x20	Stop	CCW	Off	Off	Off	Off	0,099975
28,729620	0x22	Stop	CCW	Off	Off	On	Off	0,000020
28,729640	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
28,829610	0x22	Stop	CCW	Off	Off	On	Off	0,000020
28,829630	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
28,929705	0x22	Stop	CCW	Off	Off	On	Off	0,000020
28,929725	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
29,029680	0x22	Stop	CCW	Off	Off	On	Off	0,000020
29,029700	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
29,129775	0x22	Stop	CCW	Off	Off	On	Off	0,000020
29,129795	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
29,229760	0x22	Stop	CCW	Off	Off	On	Off	0,000020
29,229780	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
29,329735	0x22	Stop	CCW	Off	Off	On	Off	0,000020
29,329755	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
29,429835	0x22	Stop	CCW	Off	Off	On	Off	0,000020
29,429855	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
29,529810	0x22	Stop	CCW	Off	Off	On	Off	0,000020
29,529830	0x20	Stop	CCW	Off	Off	Off	Off	0,100095
29,629925	0x22	Stop	CCW	Off	Off	On	Off	0,000015
29,629940	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
29,729910	0x22	Stop	CCW	Off	Off	On	Off	0,000020
29,729930	0x20	Stop	CCW	Off	Off	Off	Off	0,099995
29,829925	0x22	Stop	CCW	Off	Off	On	Off	0,000015
29,829940	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
29,929905	0x22	Stop	CCW	Off	Off	On	Off	0,000015
29,929920	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
30,030000	0x22	Stop	CCW	Off	Off	On	Off	0,000020
30,030020	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
30,129970	0x22	Stop	CCW	Off	Off	On	Off	0,000020
30,129990	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
30,229950	0x22	Stop	CCW	Off	Off	On	Off	0,000020
30,229970	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
30,330045	0x22	Stop	CCW	Off	Off	On	Off	0,000020
30,330065	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
30,430020	0x22	Stop	CCW	Off	Off	On	Off	0,000020
30,430040	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
30,530115	0x22	Stop	CCW	Off	Off	On	Off	0,000020
30,530135	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
30,630100	0x22	Stop	CCW	Off	Off	On	Off	0,000020
30,630120	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
30,730090	0x22	Stop	CCW	Off	Off	On	Off	0,000020
30,730110	0x20	Stop	CCW	Off	Off	Off	Off	0,099985
30,830095	0x22	Stop	CCW	Off	Off	On	Off	0,000020
30,830115	0x20	Stop	CCW	Off	Off	Off	Off	0,100070
30,930185	0x22	Stop	CCW	Off	Off	On	Off	0,000020
30,930205	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
31,030170	0x22	Stop	CCW	Off	Off	On	Off	0,000020
31,030190	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
31,130265	0x22	Stop	CCW	Off	Off	On	Off	0,000015
31,130280	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
31,230240	0x22	Stop	CCW	Off	Off	On	Off	0,000020
31,230260	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
31,330215	0x22	Stop	CCW	Off	Off	On	Off	0,000020
31,330235	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
31,430310	0x22	Stop	CCW	Off	Off	On	Off	0,000020
31,430330	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
31,530280	0x22	Stop	CCW	Off	Off	On	Off	0,000020
31,530300	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
31,630385	0x22	Stop	CCW	Off	Off	On	Off	0,000015
31,630400	0x20	Stop	CCW	Off	Off	Off	Off	0,099975
31,730375	0x22	Stop	CCW	Off	Off	On	Off	0,000020
31,730395	0x20	Stop	CCW	Off	Off	Off	Off	0,099985
31,830380	0x22	Stop	CCW	Off	Off	On	Off	0,000020
31,830400	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
31,930355	0x22	Stop	CCW	Off	Off	On	Off	0,000020
31,930375	0x20	Stop	CCW	Off	Off	Off	Off	0,100090
32,030465	0x22	Stop	CCW	Off	Off	On	Off	0,000015
32,030480	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
32,130435	0x22	Stop	CCW	Off	Off	On	Off	0,000020
32,130455	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
32,230535	0x22	Stop	CCW	Off	Off	On	Off	0,000020
32,230555	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
32,330505	0x22	Stop	CCW	Off	Off	On	Off	0,000020
32,330525	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
32,430490	0x22	Stop	CCW	Off	Off	On	Off	0,000020
32,430510	0x20	Stop	CCW	Off	Off	Off	Off	0,100070
32,530580	0x22	Stop	CCW	Off	Off	On	Off	0,000020
32,530600	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
32,630560	0x22	Stop	CCW	Off	Off	On	Off	0,000020
32,630580	0x20	Stop	CCW	Off	Off	Off	Off	0,100105
32,730685	0x22	Stop	CCW	Off	Off	On	Off	0,000015
32,730700	0x20	Stop	CCW	Off	Off	Off	Off	0,099995
32,830695	0x22	Stop	CCW	Off	Off	On	Off	0,000020
32,830715	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
32,930665	0x22	Stop	CCW	Off	Off	On	Off	0,000020
32,930685	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
33,030645	0x22	Stop	CCW	Off	Off	On	Off	0,000020
33,030665	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
33,130745	0x22	Stop	CCW	Off	Off	On	Off	0,000020
33,130765	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
33,230720	0x22	Stop	CCW	Off	Off	On	Off	0,000020
33,230740	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
33,330700	0x22	Stop	CCW	Off	Off	On	Off	0,000015
33,330715	0x20	Stop	CCW	Off	Off	Off	Off	0,100090
33,430805	0x22	Stop	CCW	Off	Off	On	Off	0,000015
33,430820	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
33,530775	0x22	Stop	CCW	Off	Off	On	Off	0,000020
33,530795	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
33,630875	0x22	Stop	CCW	Off	Off	On	Off	0,000020
33,630895	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
33,730860	0x22	Stop	CCW	Off	Off	On	Off	0,000020
33,730880	0x20	Stop	CCW	Off	Off	Off	Off	0,099995
33,830875	0x22	Stop	CCW	Off	Off	On	Off	0,000020
33,830895	0x20	Stop	CCW	Off	Off	Off	Off	0,100040
33,930935	0x22	Stop	CCW	Off	Off	On	Off	0,000020
33,930955	0x20	Stop	CCW	Off	Off	Off	Off	0,159245
34,090200	0x30	Stop	CW	Off	Off	Off	Off	0,095535
34,185735	0x32	Stop	CW	Off	Off	On	Off	0,000020
34,185755	0x30	Stop	CW	Off	Off	Off	Off	0,045265
34,231020	0x32	Stop	CW	Off	Off	On	Off	0,000020
34,231040	0x30	Stop	CW	Off	Off	Off	Off	0,099950
34,330990	0x32	Stop	CW	Off	Off	On	Off	0,000020
34,331010	0x30	Stop	CW	Off	Off	Off	Off	0,099960
34,430970	0x32	Stop	CW	Off	Off	On	Off	0,000020
34,430990	0x30	Stop	CW	Off	Off	Off	Off	0,100075
34,531065	0x32	Stop	CW	Off	Off	On	Off	0,000020
34,531085	0x30	Stop	CW	Off	Off	Off	Off	0,099955
34,631040	0x32	Stop	CW	Off	Off	On	Off	0,000020
34,631060	0x30	Stop	CW	Off	Off	Off	Off	0,100095
34,731155	0x32	Stop	CW	Off	Off	On	Off	0,000020
34,731175	0x30	Stop	CW	Off	Off	Off	Off	0,099970
34,831145	0x32	Stop	CW	Off	Off	On	Off	0,000015
34,831160	0x30	Stop	CW	Off	Off	Off	Off	0,099955
34,931115	0x32	Stop	CW	Off	Off	On	Off	0,000020
34,931135	0x30	Stop	CW	Off	Off	Off	Off	0,100080
35,031215	0x32	Stop	CW	Off	Off	On	Off	0,000020
35,031235	0x30	Stop	CW	Off	Off	Off	Off	0,099950
35,131185	0x32	Stop	CW	Off	Off	On	Off	0,000020
35,131205	0x30	Stop	CW	Off	Off	Off	Off	0,099965
35,231170	0x32	Stop	CW	Off	Off	On	Off	0,000020
35,231190	0x30	Stop	CW	Off	Off	Off	Off	0,100075
35,331265	0x32	Stop	CW	Off	Off	On	Off	0,000015
35,331280	0x30	Stop	CW	Off	Off	Off	Off	0,099960
35,431240	0x32	Stop	CW	Off	Off	On	Off	0,000020
35,431260	0x30	Stop	CW	Off	Off	Off	Off	0,100085
35,531345	0x32	Stop	CW	Off	Off	On	Off	0,000020
35,531365	0x30	Stop	CW	Off	Off	Off	Off	0,099960
35,631325	0x32	Stop	CW	Off	Off	On	Off	0,000020
35,631345	0x30	Stop	CW	Off	Off	Off	Off	0,099975
35,731320	0x32	Stop	CW	Off	Off	On	Off	0,000020
35,731340	0x30	Stop	CW	Off	Off	Off	Off	0,099970
35,831310	0x32	Stop	CW	Off	Off	On	Off	0,000020
35,831330	0x30	Stop	CW	Off	Off	Off	Off	0,100075
35,931405	0x32	Stop	CW	Off	Off	On	Off	0,000020
35,931425	0x30	Stop	CW	Off	Off	Off	Off	0,099955
36,031380	0x32	Stop	CW	Off	Off	On	Off	0,000020
36,031400	0x30	Stop	CW	Off	Off	Off	Off	0,100080
36,131480	0x32	Stop	CW	Off	Off	On	Off	0,000015
36,131495	0x30	Stop	CW	Off	Off	Off	Off	0,099965
36,231460	0x32	Stop	CW	Off	Off	On	Off	0,000020
36,231480	0x30	Stop	CW	Off	Off	Off	Off	0,099955
36,331435	0x32	Stop	CW	Off	Off	On	Off	0,000020
36,331455	0x30	Stop	CW	Off	Off	Off	Off	0,100080
36,431535	0x32	Stop	CW	Off	Off	On	Off	0,000020
36,431555	0x30	Stop	CW	Off	Off	Off	Off	0,099955
36,531510	0x32	Stop	CW	Off	Off	On	Off	0,000020
36,531530	0x30	Stop	CW	Off	Off	Off	Off	0,100090
36,631620	0x32	Stop	CW	Off	Off	On	Off	0,000020
36,631640	0x30	Stop	CW	Off	Off	Off	Off	0,099965
36,731605	0x32	Stop	CW	Off	Off	On	Off	0,000020
36,731625	0x30	Stop	CW	Off	Off	Off	Off	0,099985
36,831610	0x32	Stop	CW	Off	Off	On	Off	0,000020
36,831630	0x30	Stop	CW	Off	Off	Off	Off	0,099965
36,931595	0x32	Stop	CW	Off	Off	On	Off	0,000015
36,931610	0x30	Stop	CW	Off	Off	Off	Off	0,100085
37,031695	0x32	Stop	CW	Off	Off	On	Off	0,000020
37,031715	0x30	Stop	CW	Off	Off	Off	Off	0,099950
37,131665	0x32	Stop	CW	Off	Off	On	Off	0,000020
37,131685	0x30	Stop	CW	Off	Off	Off	Off	0,100080
37,231765	0x32	Stop	CW	Off	Off	On	Off	0,000020
37,231785	0x30	Stop	CW	Off	Off	Off	Off	0,099955
37,331740	0x32	Stop	CW	Off	Off	On	Off	0,000020
37,331760	0x30	Stop	CW	Off	Off	Off	Off	0,099960
37,431720	0x32	Stop	CW	Off	Off	On	Off	0,000020
37,431740	0x30	Stop	CW	Off	Off	Off	Off	0,100080
37,531820	0x32	Stop	CW	Off	Off	On	Off	0,000015
37,531835	0x30	Stop	CW	Off	Off	Off	Off	0,099970
37,631805	0x32	Stop	CW	Off	Off	On	Off	0,000015
37,631820	0x30	Stop	CW	Off	Off	Off	Off	0,099970
37,731790	0x32	Stop	CW	Off	Off	On	Off	0,000020
37,731810	0x30	Stop	CW	Off	Off	Off	Off	0,099985
37,831795	0x32	Stop	CW	Off	Off	On	Off	0,000020
37,831815	0x30	Stop	CW	Off	Off	Off	Off	0,100070
37,931885	0x32	Stop	CW	Off	Off	On	Off	0,000020
37,931905	0x30	Stop	CW	Off	Off	Off	Off	0,099970
38,031875	0x32	Stop	CW	Off	Off	On	Off	0,000020
38,031895	0x30	Stop	CW	Off	Off	Off	Off	0,100080
38,131975	0x32	Stop	CW	Off	Off	On	Off	0,000015
38,131990	0x30	Stop	CW	Off	Off	Off	Off	0,099960
38,231950	0x32	Stop	CW	Off	Off	On	Off	0,000020
38,231970	0x30	Stop	CW	Off	Off	Off	Off	0,099970
38,331940	0x32	Stop	CW	Off	Off	On	Off	0,000015
38,331955	0x30	Stop	CW	Off	Off	Off	Off	0,100080
38,432035	0x32	Stop	CW	Off	Off	On	Off	0,000020
38,432055	0x30	Stop	CW	Off	Off	Off	Off	0,099950
38,532005	0x32	Stop	CW	Off	Off	On	Off	0,000020
38,532025	0x30	Stop	CW	Off	Off	Off	Off	0,100080
38,632105	0x32	Stop	CW	Off	Off	On	Off	0,000020
38,632125	0x30	Stop	CW	Off	Off	Off	Off	0,099970
38,732095	0x32	Stop	CW	Off	Off	On	Off	0,000020
38,732115	0x30	Stop	CW	Off	Off	Off	Off	0,099990
38,832105	0x32	Stop	CW	Off	Off	On	Off	0,000020
38,832125	0x30	Stop	CW	Off	Off	Off	Off	0,099955
38,932080	0x32	Stop	CW	Off	Off	On	Off	0,000020
38,932100	0x30	Stop	CW	Off	Off	Off	Off	0,100085
39,032185	0x32	Stop	CW	Off	Off	On	Off	0,000020
39,032205	0x30	Stop	CW	Off	Off	Off	Off	0,099950
39,132155	0x32	Stop	CW	Off	Off	On	Off	0,000020
39,132175	0x30	Stop	CW	Off	Off	Off	Off	0,099960
39,232135	0x32	Stop	CW	Off	Off	On	Off	0,000020
39,232155	0x30	Stop	CW	Off	Off	Off	Off	0,100070
39,332225	0x32	Stop	CW	Off	Off	On	Off	0,000020
39,332245	0x30	Stop	CW	Off	Off	Off	Off	0,099965
39,432210	0x32	Stop	CW	Off	Off	On	Off	0,000020
39,432230	0x30	Stop	CW	Off	Off	Off	Off	0,100075
39,532305	0x32	Stop	CW	Off	Off	On	Off	0,000020
39,532325	0x30	Stop	CW	Off	Off	Off	Off	0,099960
39,632285	0x32	Stop	CW	Off	Off	On	Off	0,000020
39,632305	0x30	Stop	CW	Off	Off	Off	Off	0,099970
39,732275	0x32	Stop	CW	Off	Off	On	Off	0,000020
39,732295	0x30	Stop	CW	Off	Off	Off	Off	0,099985
39,832280	0x32	Stop	CW	Off	Off	On	Off	0,000020
39,832300	0x30	Stop	CW	Off	Off	Off	Off	0,100075
39,932375	0x32	Stop	CW	Off	Off	On	Off	0,000015
39,932390	0x30	Stop	CW	Off	Off	Off	Off	0,099965
40,032355	0x32	Stop	CW	Off	Off	On	Off	0,000015
40,032370	0x30	Stop	CW	Off	Off	Off	Off	0,100050
40,132420	0x32	Stop	CW	Off	Off	On	Off	0,000020
40,132440	0x30	Stop	CW	Off	Off	Off	Off	0,159245
40,291685	0x20	Stop	CCW	Off	Off	Off	Off	0,063595
40,355280	0x60	Stop (D)	CCW	Off	Off	Off	Off	0,031800
40,387080	0xe0	Down	CCW	Off	Off	Off	Off	0,000135
40,387215	0xe2	Down	CCW	Off	Off	On	Off	0,000015
40,387230	0xe0	Down	CCW	Off	Off	Off	Off	0,045280
40,432510	0xe2	Down	CCW	Off	Off	On	Off	0,000020
40,432530	0xe0	Down	CCW	Off	Off	Off	Off	0,099955
40,532485	0xe2	Down	CCW	Off	Off	On	Off	0,000020
40,532505	0xe0	Down	CCW	Off	Off	Off	Off	0,100080
40,632585	0xe2	Down	CCW	Off	Off	On	Off	0,000020
40,632605	0xe0	Down	CCW	Off	Off	Off	Off	0,099975
40,732580	0xe2	Down	CCW	Off	Off	On	Off	0,000015
40,732595	0xe0	Down	CCW	Off	Off	Off	Off	0,099990
40,832585	0xe2	Down	CCW	Off	Off	On	Off	0,000020
40,832605	0xe0	Down	CCW	Off	Off	Off	Off	0,099955
40,932560	0xe2	Down	CCW	Off	Off	On	Off	0,000020
40,932580	0xe0	Down	CCW	Off	Off	Off	Off	0,100080
41,032660	0xe2	Down	CCW	Off	Off	On	Off	0,000020
41,032680	0xe0	Down	CCW	Off	Off	Off	Off	0,099960
41,132640	0xe2	Down	CCW	Off	Off	On	Off	0,000020
41,132660	0xe0	Down	CCW	Off	Off	Off	Off	0,099965
41,232625	0xe2	Down	CCW	Off	Off	On	Off	0,000015
41,232640	0xe0	Down	CCW	Off	Off	Off	Off	0,100075
41,332715	0xe2	Down	CCW	Off	Off	On	Off	0,000015
41,332730	0xe0	Down	CCW	Off	Off	Off	Off	0,099965
41,432695	0xe2	Down	CCW	Off	Off	On	Off	0,000015
41,432710	0xe0	Down	CCW	Off	Off	Off	Off	0,100085
41,532795	0xe2	Down	CCW	Off	Off	On	Off	0,000020
41,532815	0xe0	Down	CCW	Off	Off	Off	Off	0,099955
41,632770	0xe2	Down	CCW	Off	Off	On	Off	0,000020
41,632790	0xe0	Down	CCW	Off	Off	Off	Off	0,099965
41,732755	0xe2	Down	CCW	Off	Off	On	Off	0,000020
41,732775	0xe0	Down	CCW	Off	Off	Off	Off	0,100000
41,832775	0xe2	Down	CCW	Off	Off	On	Off	0,000015
41,832790	0xe0	Down	CCW	Off	Off	Off	Off	0,100075
41,932865	0xe2	Down	CCW	Off	Off	On	Off	0,000020
41,932885	0xe0	Down	CCW	Off	Off	Off	Off	0,099960
42,032845	0xe2	Down	CCW	Off	Off	On	Off	0,000020
42,032865	0xe0	Down	CCW	Off	Off	Off	Off	0,100080
42,132945	0xe2	Down	CCW	Off	Off	On	Off	0,000020
42,132965	0xe0	Down	CCW	Off	Off	Off	Off	0,099970
42,232935	0xe2	Down	CCW	Off	Off	On	Off	0,000015
42,232950	0xe0	Down	CCW	Off	Off	Off	Off	0,099955
42,332905	0xe2	Down	CCW	Off	Off	On	Off	0,000020
42,332925	0xe0	Down	CCW	Off	Off	Off	Off	0,100080
42,433005	0xe2	Down	CCW	Off	Off	On	Off	0,000020
42,433025	0xe0	Down	CCW	Off	Off	Off	Off	0,099960
42,532985	0xe2	Down	CCW	Off	Off	On	Off	0,000020
42,533005	0xe0	Down	CCW	Off	Off	Off	Off	0,099960
42,632965	0xe2	Down	CCW	Off	Off	On	Off	0,000015
42,632980	0xe0	Down	CCW	Off	Off	Off	Off	0,100090
42,733070	0xe2	Down	CCW	Off	Off	On	Off	0,000020
42,733090	0xe0	Down	CCW	Off	Off	Off	Off	0,099990
42,833080	0xe2	Down	CCW	Off	Off	On	Off	0,000020
42,833100	0xe0	Down	CCW	Off	Off	Off	Off	0,099960
42,933060	0xe2	Down	CCW	Off	Off	On	Off	0,000015
42,933075	0xe0	Down	CCW	Off	Off	Off	Off	0,100085
43,033160	0xe2	Down	CCW	Off	Off	On	Off	0,000020
43,033180	0xe0	Down	CCW	Off	Off	Off	Off	0,099950
43,133130	0xe2	Down	CCW	Off	Off	On	Off	0,000020
43,133150	0xe0	Down	CCW	Off	Off	Off	Off	0,099965
43,233115	0xe2	Down	CCW	Off	Off	On	Off	0,000020
43,233135	0xe0	Down	CCW	Off	Off	Off	Off	0,100070
43,333205	0xe2	Down	CCW	Off	Off	On	Off	0,000020
43,333225	0xe0	Down	CCW	Off	Off	Off	Off	0,099960
43,433185	0xe2	Down	CCW	Off	Off	On	Off	0,000020
43,433205	0xe0	Down	CCW	Off	Off	Off	Off	0,100080
43,533285	0xe2	Down	CCW	Off	Off	On	Off	0,000020
43,533305	0xe0	Down	CCW	Off	Off	Off	Off	0,099965
43,633270	0xe2	Down	CCW	Off	Off	On	Off	0,000015
43,633285	0xe0	Down	CCW	Off	Off	Off	Off	0,099970
43,733255	0xe2	Down	CCW	Off	Off	On	Off	0,000020
43,733275	0xe0	Down	CCW	Off	Off	Off	Off	0,099980
43,833255	0xe2	Down	CCW	Off	Off	On	Off	0,000020
43,833275	0xe0	Down	CCW	Off	Off	Off	Off	0,100075
43,933350	0xe2	Down	CCW	Off	Off	On	Off	0,000020
43,933370	0xe0	Down	CCW	Off	Off	Off	Off	0,099955
44,033325	0xe2	Down	CCW	Off	Off	On	Off	0,000020
44,033345	0xe0	Down	CCW	Off	Off	Off	Off	0,100075
44,133420	0xe2	Down	CCW	Off	Off	On	Off	0,000020
44,133440	0xe0	Down	CCW	Off	Off	Off	Off	0,099960
